Entity,Code,Year,Coal per capita (kWh)
South Korea,KOR,1982,4586.844
South Korea,KOR,1983,4825.215
South Korea,KOR,1984,5733.871
South Korea,KOR,1985,6276.705
South Korea,KOR,1986,6575.241
South Korea,KOR,1987,6594.945
South Korea,KOR,1988,6953.218
South Korea,KOR,1989,6703.694
South Korea,KOR,1990,6537.163
South Korea,KOR,1991,6490.613
South Korea,KOR,1992,6251.602
South Korea,KOR,1993,6778.347
South Korea,KOR,1994,6884.711
South Korea,KOR,1995,7060.145
South Korea,KOR,1996,8159.889
South Korea,KOR,1997,8793.088
South Korea,KOR,1998,8993.19
South Korea,KOR,1999,9438.456
South Korea,KOR,2000,10536.545
South Korea,KOR,2001,11146.823
South Korea,KOR,2002,11904.08
South Korea,KOR,2003,12320.06
South Korea,KOR,2004,12758.385
South Korea,KOR,2005,13085.383
South Korea,KOR,2006,13479.171
South Korea,KOR,2007,14148.417
South Korea,KOR,2008,15630.397
South Korea,KOR,2009,16166.195
South Korea,KOR,2010,18107.747
South Korea,KOR,2011,19549.316
South Korea,KOR,2012,18733.322
South Korea,KOR,2013,18836.904
South Korea,KOR,2014,19395.343
South Korea,KOR,2015,19542.63
South Korea,KOR,2016,18591.086
South Korea,KOR,2017,19614.604
South Korea,KOR,2018,19693.495
South Korea,KOR,2019,18650.286
South Korea,KOR,2020,16411.572
Spain,ESP,1965,3509.307
Spain,ESP,1966,3212.14
Spain,ESP,1967,3230.737
Spain,ESP,1968,3237.027
Spain,ESP,1969,3223.457
Spain,ESP,1970,3368.485
Spain,ESP,1971,3347.396
Spain,ESP,1972,3388.932
Spain,ESP,1973,3280.797
Spain,ESP,1974,3141.205
Spain,ESP,1975,3442.079
Spain,ESP,1976,3297.281
Spain,ESP,1977,3494.385
Spain,ESP,1978,2972.779
Spain,ESP,1979,3356.784
Spain,ESP,1980,3837.469
Spain,ESP,1981,4699.848
Spain,ESP,1982,5175.868
Spain,ESP,1983,5415.165
Spain,ESP,1984,5480.647
Spain,ESP,1985,5397.971
Spain,ESP,1986,5576.208
Spain,ESP,1987,5396.061
Spain,ESP,1988,4671.822
Spain,ESP,1989,5747.435
Spain,ESP,1990,5699.524
Spain,ESP,1991,5918.422
Spain,ESP,1992,6021.151
Spain,ESP,1993,5399.369
Spain,ESP,1994,5548.729
Spain,ESP,1995,5544.124
Spain,ESP,1996,4670.484
Spain,ESP,1997,5332.017
Spain,ESP,1998,5060.014
Spain,ESP,1999,5635.547
Spain,ESP,2000,5964.173
Spain,ESP,2001,5395.138
Spain,ESP,2002,5992.065
Spain,ESP,2003,5495.774
Spain,ESP,2004,5652.492
Spain,ESP,2005,5419.609
Spain,ESP,2006,4656.313
Spain,ESP,2007,5129.546
Spain,ESP,2008,3409.067
Spain,ESP,2009,2354.285
Spain,ESP,2010,1709.151
Spain,ESP,2011,3159.432
Spain,ESP,2012,3828.313
Spain,ESP,2013,2824.327
Spain,ESP,2014,2893.709
Spain,ESP,2015,3410.468
Spain,ESP,2016,2617.615
Spain,ESP,2017,3353.023
Spain,ESP,2018,2752.877
Spain,ESP,2019,931.145
Spain,ESP,2020,432.491
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0.367
Sri Lanka,LKA,1977,2.053
Sri Lanka,LKA,1978,2.097
Sri Lanka,LKA,1979,1.337
Sri Lanka,LKA,1980,1.774
Sri Lanka,LKA,1981,0.969
Sri Lanka,LKA,1982,13.358
Sri Lanka,LKA,1983,13.233
Sri Lanka,LKA,1984,25.359
Sri Lanka,LKA,1985,15.128
Sri Lanka,LKA,1986,5.582
Sri Lanka,LKA,1987,5.151
Sri Lanka,LKA,1988,2.605
Sri Lanka,LKA,1989,0.3
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0.375
Sri Lanka,LKA,1992,0.371
Sri Lanka,LKA,1993,0.249
Sri Lanka,LKA,1994,0.223
Sri Lanka,LKA,1995,0.638
Sri Lanka,LKA,1996,0.132
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0.122
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.21
Sri Lanka,LKA,2001,0.054
Sri Lanka,LKA,2002,6.638
Sri Lanka,LKA,2003,36.147
Sri Lanka,LKA,2004,9.429
Sri Lanka,LKA,2005,34.766
Sri Lanka,LKA,2006,25.876
Sri Lanka,LKA,2007,25.058
Sri Lanka,LKA,2008,33.544
Sri Lanka,LKA,2009,33.905
Sri Lanka,LKA,2010,34.4
Sri Lanka,LKA,2011,170.528
Sri Lanka,LKA,2012,258.281
Sri Lanka,LKA,2013,269.993
Sri Lanka,LKA,2014,515.054
Sri Lanka,LKA,2015,689.163
Sri Lanka,LKA,2016,725.651
Sri Lanka,LKA,2017,747.886
Sri Lanka,LKA,2018,719.307
Sri Lanka,LKA,2019,805.842
Sri Lanka,LKA,2020,861.3
Sweden,SWE,1965,3347.295
Sweden,SWE,1966,3168.161
Sweden,SWE,1967,3117.967
Sweden,SWE,1968,2701.271
Sweden,SWE,1969,2617.597
Sweden,SWE,1970,2747.413
Sweden,SWE,1971,2464.164
Sweden,SWE,1972,2108.964
Sweden,SWE,1973,2324.112
Sweden,SWE,1974,2560.575
Sweden,SWE,1975,2753.973
Sweden,SWE,1976,2635.377
Sweden,SWE,1977,2084.914
Sweden,SWE,1978,2131.831
Sweden,SWE,1979,2511.645
Sweden,SWE,1980,2389.153
Sweden,SWE,1981,2052.167
Sweden,SWE,1982,2282.225
Sweden,SWE,1983,2859.062
Sweden,SWE,1984,3446.689
Sweden,SWE,1985,4049.154
Sweden,SWE,1986,4302.824
Sweden,SWE,1987,4230.3
Sweden,SWE,1988,4131.424
Sweden,SWE,1989,3872.689
Sweden,SWE,1990,4021.903
Sweden,SWE,1991,3899.825
Sweden,SWE,1992,3605.6
Sweden,SWE,1993,3645.851
Sweden,SWE,1994,3678.521
Sweden,SWE,1995,3662.593
Sweden,SWE,1996,4045.792
Sweden,SWE,1997,3453.207
Sweden,SWE,1998,3475.806
Sweden,SWE,1999,3321.636
Sweden,SWE,2000,3359.51
Sweden,SWE,2001,3633.927
Sweden,SWE,2002,3892.342
Sweden,SWE,2003,3803.11
Sweden,SWE,2004,3895.693
Sweden,SWE,2005,3542.037
Sweden,SWE,2006,3886.238
Sweden,SWE,2007,3594.681
Sweden,SWE,2008,3567.099
Sweden,SWE,2009,2494.069
Sweden,SWE,2010,3411.099
Sweden,SWE,2011,3021.255
Sweden,SWE,2012,2570.376
Sweden,SWE,2013,2603.188
Sweden,SWE,2014,2423.143
Sweden,SWE,2015,2403.325
Sweden,SWE,2016,2341.258
Sweden,SWE,2017,2319.053
Sweden,SWE,2018,2309.799
Sweden,SWE,2019,2277.013
Sweden,SWE,2020,2058.578
Switzerland,CHE,1965,2551.822
Switzerland,CHE,1966,2078.811
Switzerland,CHE,1967,1731.596
Switzerland,CHE,1968,1619.287
Switzerland,CHE,1969,1450.76
Switzerland,CHE,1970,1233.797
Switzerland,CHE,1971,826.22
Switzerland,CHE,1972,693.636
Switzerland,CHE,1973,654.215
Switzerland,CHE,1974,561.531
Switzerland,CHE,1975,419.931
Switzerland,CHE,1976,394.572
Switzerland,CHE,1977,461.366
Switzerland,CHE,1978,416.532
Switzerland,CHE,1979,431.673
Switzerland,CHE,1980,632.134
Switzerland,CHE,1981,933.145
Switzerland,CHE,1982,822.163
Switzerland,CHE,1983,713.591
Switzerland,CHE,1984,911.14
Switzerland,CHE,1985,909.463
Switzerland,CHE,1986,778.013
Switzerland,CHE,1987,719.768
Switzerland,CHE,1988,610.619
Switzerland,CHE,1989,626.935
Switzerland,CHE,1990,621.703
Switzerland,CHE,1991,522.993
Switzerland,CHE,1992,358.217
Switzerland,CHE,1993,296.828
Switzerland,CHE,1994,297.459
Switzerland,CHE,1995,316.473
Switzerland,CHE,1996,235.23
Switzerland,CHE,1997,180.378
Switzerland,CHE,1998,149.234
Switzerland,CHE,1999,154.602
Switzerland,CHE,2000,224.361
Switzerland,CHE,2001,233.314
Switzerland,CHE,2002,213.901
Switzerland,CHE,2003,218.221
Switzerland,CHE,2004,205.572
Switzerland,CHE,2005,227.132
Switzerland,CHE,2006,242.843
Switzerland,CHE,2007,269.044
Switzerland,CHE,2008,239.048
Switzerland,CHE,2009,222.902
Switzerland,CHE,2010,220.908
Switzerland,CHE,2011,201.65
Switzerland,CHE,2012,179.335
Switzerland,CHE,2013,190.806
Switzerland,CHE,2014,192.948
Switzerland,CHE,2015,174.432
Switzerland,CHE,2016,158.779
Switzerland,CHE,2017,151.441
Switzerland,CHE,2018,139.775
Switzerland,CHE,2019,123.186
Switzerland,CHE,2020,122.285
Taiwan,TWN,1965,2690.889
Taiwan,TWN,1966,2591.908
Taiwan,TWN,1967,2549.71
Taiwan,TWN,1968,2494.947
Taiwan,TWN,1969,2228.064
Taiwan,TWN,1970,2122.699
Taiwan,TWN,1971,1842.592
Taiwan,TWN,1972,1719.189
Taiwan,TWN,1973,1509.646
Taiwan,TWN,1974,1509.149
Taiwan,TWN,1975,1351.955
Taiwan,TWN,1976,1407.007
Taiwan,TWN,1977,1583.795
Taiwan,TWN,1978,1718.518
Taiwan,TWN,1979,2134.057
Taiwan,TWN,1980,2484.426
Taiwan,TWN,1981,2256.737
Taiwan,TWN,1982,2605.558
Taiwan,TWN,1983,3464.197
Taiwan,TWN,1984,3960.705
Taiwan,TWN,1985,4137.648
Taiwan,TWN,1986,4971.142
Taiwan,TWN,1987,5311.507
Taiwan,TWN,1988,6082.941
Taiwan,TWN,1989,6274.814
Taiwan,TWN,1990,6135.343
Taiwan,TWN,1991,6655.196
Taiwan,TWN,1992,7620.317
Taiwan,TWN,1993,8426.551
Taiwan,TWN,1994,8713.951
Taiwan,TWN,1995,8931.629
Taiwan,TWN,1996,10037.291
Taiwan,TWN,1997,11428.52
Taiwan,TWN,1998,12341.528
Taiwan,TWN,1999,12675.97
Taiwan,TWN,2000,14869.562
Taiwan,TWN,2001,15525.393
Taiwan,TWN,2002,16742.565
Taiwan,TWN,2003,17217.398
Taiwan,TWN,2004,18270.962
Taiwan,TWN,2005,18495.028
Taiwan,TWN,2006,19313.615
Taiwan,TWN,2007,20136.882
Taiwan,TWN,2008,19206.543
Taiwan,TWN,2009,18243.524
Taiwan,TWN,2010,19506.469
Taiwan,TWN,2011,20150.375
Taiwan,TWN,2012,19622.674
Taiwan,TWN,2013,19962.63
Taiwan,TWN,2014,20118.784
Taiwan,TWN,2015,19460.843
Taiwan,TWN,2016,19304.535
Taiwan,TWN,2017,19897.374
Taiwan,TWN,2018,19959.312
Taiwan,TWN,2019,19523.9
Taiwan,TWN,2020,19060.398
Thailand,THA,1965,16.446
Thailand,THA,1966,23.055
Thailand,THA,1967,39.939
Thailand,THA,1968,42.788
Thailand,THA,1969,44.148
Thailand,THA,1970,45.72
Thailand,THA,1971,35
Thailand,THA,1972,26.739
Thailand,THA,1973,27.844
Thailand,THA,1974,40.646
Thailand,THA,1975,37.866
Thailand,THA,1976,42.857
Thailand,THA,1977,40.265
Thailand,THA,1978,50.705
Thailand,THA,1979,104.347
Thailand,THA,1980,110.512
Thailand,THA,1981,120.507
Thailand,THA,1982,154.124
Thailand,THA,1983,145.275
Thailand,THA,1984,179.631
Thailand,THA,1985,354.336
Thailand,THA,1986,341.394
Thailand,THA,1987,484.084
Thailand,THA,1988,490.172
Thailand,THA,1989,587.593
Thailand,THA,1990,801.848
Thailand,THA,1991,928.045
Thailand,THA,1992,983.319
Thailand,THA,1993,1085.389
Thailand,THA,1994,1243.59
Thailand,THA,1995,1404.526
Thailand,THA,1996,1690.048
Thailand,THA,1997,1722.429
Thailand,THA,1998,1365.343
Thailand,THA,1999,1434.969
Thailand,THA,2000,1456.587
Thailand,THA,2001,1606.532
Thailand,THA,2002,1700.383
Thailand,THA,2003,1723.819
Thailand,THA,2004,1918.185
Thailand,THA,2005,2060.075
Thailand,THA,2006,2185.276
Thailand,THA,2007,2442.178
Thailand,THA,2008,2619.975
Thailand,THA,2009,2615.574
Thailand,THA,2010,2671.103
Thailand,THA,2011,2703.249
Thailand,THA,2012,2823.898
Thailand,THA,2013,2766.7
Thailand,THA,2014,3037.323
Thailand,THA,2015,2969.881
Thailand,THA,2016,3016.188
Thailand,THA,2017,3017.735
Thailand,THA,2018,3207.186
Thailand,THA,2019,2850.289
Thailand,THA,2020,2896.588
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Turkey,TUR,1965,1378.043
Turkey,TUR,1966,1497.5
Turkey,TUR,1967,1296.282
Turkey,TUR,1968,1376.096
Turkey,TUR,1969,1427.481
Turkey,TUR,1970,1543.941
Turkey,TUR,1971,1549.774
Turkey,TUR,1972,1623.682
Turkey,TUR,1973,1620.403
Turkey,TUR,1974,1725.848
Turkey,TUR,1975,1750.842
Turkey,TUR,1976,1795.017
Turkey,TUR,1977,1808.088
Turkey,TUR,1978,1793.744
Turkey,TUR,1979,1797.491
Turkey,TUR,1980,1860.231
Turkey,TUR,1981,1856.111
Turkey,TUR,1982,2037.413
Turkey,TUR,1983,2191.924
Turkey,TUR,1984,2409.677
Turkey,TUR,1985,2824.543
Turkey,TUR,1986,3046.673
Turkey,TUR,1987,3155.294
Turkey,TUR,1988,2994.762
Turkey,TUR,1989,3315.023
Turkey,TUR,1990,3459.125
Turkey,TUR,1991,3633.384
Turkey,TUR,1992,3561.249
Turkey,TUR,1993,3242.635
Turkey,TUR,1994,3200.847
Turkey,TUR,1995,3288.575
Turkey,TUR,1996,3640.881
Turkey,TUR,1997,4003.388
Turkey,TUR,1998,4088.825
Turkey,TUR,1999,3740.654
Turkey,TUR,2000,4130.627
Turkey,TUR,2001,3343.216
Turkey,TUR,2002,3440.693
Turkey,TUR,2003,3663.073
Turkey,TUR,2004,3833.112
Turkey,TUR,2005,3794.889
Turkey,TUR,2006,4426.239
Turkey,TUR,2007,4924.655
Turkey,TUR,2008,4887.938
Turkey,TUR,2009,5038.375
Turkey,TUR,2010,5055.156
Turkey,TUR,2011,5364.832
Turkey,TUR,2012,5685.616
Turkey,TUR,2013,4834.899
Turkey,TUR,2014,5440.24
Turkey,TUR,2015,5144.905
Turkey,TUR,2016,5602.812
Turkey,TUR,2017,5657.449
Turkey,TUR,2018,5771.436
Turkey,TUR,2019,5843.571
Turkey,TUR,2020,5462.988
Turkmenistan,TKM,1985,1154.388
Turkmenistan,TKM,1986,1126.457
Turkmenistan,TKM,1987,1099.067
Turkmenistan,TKM,1988,918.713
Turkmenistan,TKM,1989,1044.34
Turkmenistan,TKM,1990,1161.745
Turkmenistan,TKM,1991,988.302
Turkmenistan,TKM,1992,411.54
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,14.131
Turkmenistan,TKM,1995,13.819
Turkmenistan,TKM,1996,124.782
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Turkmenistan,TKM,2019,0
Turkmenistan,TKM,2020,0
Ukraine,UKR,1985,19401.554
Ukraine,UKR,1986,19201.903
Ukraine,UKR,1987,18974.526
Ukraine,UKR,1988,17854.6
Ukraine,UKR,1989,16254.317
Ukraine,UKR,1990,18769.429
Ukraine,UKR,1991,16660.912
Ukraine,UKR,1992,16414.63
Ukraine,UKR,1993,14648.339
Ukraine,UKR,1994,11729.619
Ukraine,UKR,1995,11651.89
Ukraine,UKR,1996,8823.673
Ukraine,UKR,1997,8676.077
Ukraine,UKR,1998,8970.161
Ukraine,UKR,1999,8955.05
Ukraine,UKR,2000,9178.943
Ukraine,UKR,2001,9017.289
Ukraine,UKR,2002,9153.772
Ukraine,UKR,2003,9485.829
Ukraine,UKR,2004,9082.449
Ukraine,UKR,2005,9250.548
Ukraine,UKR,2006,10006.761
Ukraine,UKR,2007,10699.598
Ukraine,UKR,2008,10531.298
Ukraine,UKR,2009,9074.612
Ukraine,UKR,2010,9714.768
Ukraine,UKR,2011,10577.173
Ukraine,UKR,2012,10930.015
Ukraine,UKR,2013,10638.738
Ukraine,UKR,2014,9171.695
Ukraine,UKR,2015,7079.238
Ukraine,UKR,2016,8440.226
Ukraine,UKR,2017,6733.414
Ukraine,UKR,2018,7374.198
Ukraine,UKR,2019,6798.78
Ukraine,UKR,2020,6249.485
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,65.099
United Arab Emirates,ARE,2002,315.198
United Arab Emirates,ARE,2003,347.528
United Arab Emirates,ARE,2004,359.339
United Arab Emirates,ARE,2005,368.624
United Arab Emirates,ARE,2006,617.937
United Arab Emirates,ARE,2007,255.586
United Arab Emirates,ARE,2008,563.065
United Arab Emirates,ARE,2009,402.309
United Arab Emirates,ARE,2010,895.067
United Arab Emirates,ARE,2011,578.303
United Arab Emirates,ARE,2012,1758.654
United Arab Emirates,ARE,2013,2237.573
United Arab Emirates,ARE,2014,2490.318
United Arab Emirates,ARE,2015,2152.848
United Arab Emirates,ARE,2016,2286.719
United Arab Emirates,ARE,2017,2609.861
United Arab Emirates,ARE,2018,2318.8
United Arab Emirates,ARE,2019,2353.513
United Arab Emirates,ARE,2020,3045.695
United Kingdom,GBR,1965,25171.583
United Kingdom,GBR,1966,23812.496
United Kingdom,GBR,1967,22123.428
United Kingdom,GBR,1968,22033.325
United Kingdom,GBR,1969,21385.139
United Kingdom,GBR,1970,20095.207
United Kingdom,GBR,1971,17753.18
United Kingdom,GBR,1972,15510.588
United Kingdom,GBR,1973,16765.683
United Kingdom,GBR,1974,14737.577
United Kingdom,GBR,1975,14809.784
United Kingdom,GBR,1976,15061.295
United Kingdom,GBR,1977,15106.664
United Kingdom,GBR,1978,14716.208
United Kingdom,GBR,1979,15819.107
United Kingdom,GBR,1980,14703.77
United Kingdom,GBR,1981,14620.893
United Kingdom,GBR,1982,13631.212
United Kingdom,GBR,1983,13749.324
United Kingdom,GBR,1984,9760.198
United Kingdom,GBR,1985,12962.901
United Kingdom,GBR,1986,13972.677
United Kingdom,GBR,1987,14280.144
United Kingdom,GBR,1988,13824.322
United Kingdom,GBR,1989,13269.093
United Kingdom,GBR,1990,13219.903
United Kingdom,GBR,1991,13206.141
United Kingdom,GBR,1992,12383.524
United Kingdom,GBR,1993,10754.507
United Kingdom,GBR,1994,10013.383
United Kingdom,GBR,1995,9526.85
United Kingdom,GBR,1996,8878.772
United Kingdom,GBR,1997,7892.254
United Kingdom,GBR,1998,7668.634
United Kingdom,GBR,1999,6794.032
United Kingdom,GBR,2000,7249.223
United Kingdom,GBR,2001,7654.145
United Kingdom,GBR,2002,7000.417
United Kingdom,GBR,2003,7440.196
United Kingdom,GBR,2004,7113.282
United Kingdom,GBR,2005,7220.395
United Kingdom,GBR,2006,7826.91
United Kingdom,GBR,2007,7264.607
United Kingdom,GBR,2008,6665.112
United Kingdom,GBR,2009,5514.813
United Kingdom,GBR,2010,5668.008
United Kingdom,GBR,2011,5712.917
United Kingdom,GBR,2012,7021.78
United Kingdom,GBR,2013,6616.975
United Kingdom,GBR,2014,5289.307
United Kingdom,GBR,2015,4074.587
United Kingdom,GBR,2016,1944.156
United Kingdom,GBR,2017,1578.737
United Kingdom,GBR,2018,1313.273
United Kingdom,GBR,2019,894.847
United Kingdom,GBR,2020,792.051
United States,USA,1965,16142.73
United States,USA,1966,16745.517
United States,USA,1967,16267.37
United States,USA,1968,16681.163
United States,USA,1969,16600.464
United States,USA,1970,16298.065
United States,USA,1971,15276.474
United States,USA,1972,15766.076
United States,USA,1973,16783.684
United States,USA,1974,16238.268
United States,USA,1975,16092.405
United States,USA,1976,17106.638
United States,USA,1977,17371.317
United States,USA,1978,17016.801
United States,USA,1979,18418.668
United States,USA,1980,18712.096
United States,USA,1981,19120.241
United States,USA,1982,18243.805
United States,USA,1983,18748.846
United States,USA,1984,19948.069
United States,USA,1985,20234.129
United States,USA,1986,19795.439
United States,USA,1987,20460.376
United States,USA,1988,21211.543
United States,USA,1989,21260.758
United States,USA,1990,21172.437
United States,USA,1991,20773.28
United States,USA,1992,20716.847
United States,USA,1993,21278.51
United States,USA,1994,21137.591
United States,USA,1995,21092.846
United States,USA,1996,21791.064
United States,USA,1997,21974.543
United States,USA,1998,21910.915
United States,USA,1999,21612.42
United States,USA,2000,22315.576
United States,USA,2001,21437.63
United States,USA,2002,21228.326
United States,USA,2003,21443.095
United States,USA,2004,21395.203
United States,USA,2005,21515.599
United States,USA,2006,20989.082
United States,USA,2007,21070.116
United States,USA,2008,20538.21
United States,USA,2009,17898.288
United States,USA,2010,18771.298
United States,USA,2011,17565.326
United States,USA,2012,15406.792
United States,USA,2013,15873.157
United States,USA,2014,15724.122
United States,USA,2015,13491.349
United States,USA,2016,12261.759
United States,USA,2017,11851.051
United States,USA,2018,11279.437
United States,USA,2019,9573.985
United States,USA,2020,7722.986
Uzbekistan,UZB,1985,958.137
Uzbekistan,UZB,1986,1058.07
Uzbekistan,UZB,1987,860.313
Uzbekistan,UZB,1988,923.591
Uzbekistan,UZB,1989,1016.351
Uzbekistan,UZB,1990,1040.444
Uzbekistan,UZB,1991,929.907
Uzbekistan,UZB,1992,714.888
Uzbekistan,UZB,1993,568.583
Uzbekistan,UZB,1994,562.066
Uzbekistan,UZB,1995,455.168
Uzbekistan,UZB,1996,417.289
Uzbekistan,UZB,1997,407.292
Uzbekistan,UZB,1998,401.694
Uzbekistan,UZB,1999,395.37
Uzbekistan,UZB,2000,444.229
Uzbekistan,UZB,2001,367.349
Uzbekistan,UZB,2002,386.259
Uzbekistan,UZB,2003,297.564
Uzbekistan,UZB,2004,397.058
Uzbekistan,UZB,2005,372.005
Uzbekistan,UZB,2006,398.975
Uzbekistan,UZB,2007,338.554
Uzbekistan,UZB,2008,421.015
Uzbekistan,UZB,2009,394.527
Uzbekistan,UZB,2010,323.716
Uzbekistan,UZB,2011,341.037
Uzbekistan,UZB,2012,454.079
Uzbekistan,UZB,2013,667.148
Uzbekistan,UZB,2014,603.965
Uzbekistan,UZB,2015,478.02
Uzbekistan,UZB,2016,555.459
Uzbekistan,UZB,2017,516.015
Uzbekistan,UZB,2018,727.435
Uzbekistan,UZB,2019,634.075
Uzbekistan,UZB,2020,829.552
Venezuela,VEN,1965,23.998
Venezuela,VEN,1966,24.368
Venezuela,VEN,1967,24.698
Venezuela,VEN,1968,24.994
Venezuela,VEN,1969,25.264
Venezuela,VEN,1970,24.492
Venezuela,VEN,1971,141.276
Venezuela,VEN,1972,144.51
Venezuela,VEN,1973,254.395
Venezuela,VEN,1974,185.124
Venezuela,VEN,1975,222.12
Venezuela,VEN,1976,141.584
Venezuela,VEN,1977,213.241
Venezuela,VEN,1978,63.863
Venezuela,VEN,1979,129.465
Venezuela,VEN,1980,119.971
Venezuela,VEN,1981,115.37
Venezuela,VEN,1982,64.122
Venezuela,VEN,1983,87.405
Venezuela,VEN,1984,93.167
Venezuela,VEN,1985,120.205
Venezuela,VEN,1986,130.264
Venezuela,VEN,1987,166.795
Venezuela,VEN,1988,118.222
Venezuela,VEN,1989,316.694
Venezuela,VEN,1990,274.145
Venezuela,VEN,1991,0
Venezuela,VEN,1992,2.065
Venezuela,VEN,1993,15.754
Venezuela,VEN,1994,30.047
Venezuela,VEN,1995,2.71
Venezuela,VEN,1996,8.344
Venezuela,VEN,1997,17.472
Venezuela,VEN,1998,17.863
Venezuela,VEN,1999,17.881
Venezuela,VEN,2000,63.52
Venezuela,VEN,2001,23.08
Venezuela,VEN,2002,8.456
